NU_INSCRICAO,NU_NOTA_MT
73274817307e9baf478abdd2e6e73bab0ab26ecc,302.5474334427897
af6c4e9ec5b12de767977306416bd0d9447d310d,420.7370476426013
7b309e8114f95274ac95aad6697df953fce1d861,476.615673187073
354a476d6cc00db02bbe4bacbebe0298c14b9926,319.3708945101158
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,446.2027720966853
adcb305091a3f8b4a9771362caaae7d2b39465c2,456.3974576494614
3b08ec5615162eeef39ddf97c305601f8d6be53c,583.6426989306698
dd8bf6ed8a7291b0bac35478a7d4812939478898,488.58963979692066
298c9c61c87385c00c8eaa4192d153a8d059e411,451.08088126231047
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,262.2699709971824
64449fe7c928f02f796c5b0d527c681b537f7859,470.8064733300199
bfaa66d24544cca4105e4364d9228bb8dc61c14a,297.636990783781
62d6fdccdcae41351a63bcd346eb65178c0481f1,410.2716331672042
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,509.46879700259376
f0d08da594cee151c351acda8e05cedb7aa8f2e6,567.2284203580255
cd2030092aacaa9580845fc92189ad3bc1a88129,403.551552706333
1372e1ae0bd729de3f59baae76f62b02b73b21ac,456.5184796552536
3a74629fd3af085f644ada2fd31359de263dc95d,480.28995055283144
c5c4d066740c70017879a186e3df0b148edb1785,454.0220651432645
93622845055ef268067ee6964763aff9683e8360,463.55265914604786
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,434.5076602103413
7e760b93b2a189673c81aff7015aca45b4f50f3e,551.8363871752016
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,313.96301396803074
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,457.2205550969598
04013eb3b9f5e047e3c384cbc124d6be434890c1,368.03880911399574
da0d4b43fd0c5896ab67944d72aa269aa842668e,525.5513919052248
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,536.5709782353445
bf751d79db8096cf876ac75002003bf2a7da2035,428.40607774288736
6e85f5878fde0da41bcbdeb1050e561c334bc31f,354.23247781360647
726af52ecc5309864376cfbb79843e4d9bc67eb0,510.7765856754073
cdad5bfc0354572880fa799d9a0af784137de4a0,283.6127082991159
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,526.5817515919225
9cb5797ed8f7ede425ba307f769774b42460774c,484.7980507429065
ac75c3f733f769455017ffdcf9b4ef75af3f853b,429.6125690626046
8c408798149631973f52a14f363b604349f3425d,566.95892468838
b2994317d9802cb04c018f57f863aaa6fae7a2b7,270.08315775973506
0f1c44bdb576aa13a22627c4415521e2a68398e9,283.9383968984401
b04c28955fd0f07bf69fc01d69aed8d166814b31,461.67764991123613
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,480.5400731718556
fa2603e1077c05493a48a74c6365a8d938b9bb58,474.9268759556104
0432abb93e94758393c78d674c53761c8e7547b2,446.5521690588028
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,500.55397698687204
40e4c903604e672a031abf55a0e9d0be2499e19d,588.3284792514634
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,450.49367683743844
ae275ec587fa99cbc535a14b099e9a53418ad6f5,643.6262499577979
a40bcb038126e8fcc18613587d349c451b17495e,629.510832094516
9b19bbaedd6ecaef988bef930c5793119b19dc00,510.0109222232792
62d3a19afc54c1410e6e771ea29b909f8796cdcc,358.5134069166142
d20057efa140f475a2ab2abe27411b82e8da0e5e,301.55943787120043
96e1a9ae54f3094c2837def24b35651fd65b7683,298.16669841717885
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,491.8212935876884
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,532.7184862973209
f97828327a4314a4678a907d32d289e43235a80f,263.50166318689776
46ef075a91ce3096159d24ef137e502955a2e92a,481.32807239170484
525cdb6a9a5f67818cf00847195ba88f8fe91978,288.4354143191338
0fd2ebb2cba41467a2f1f064879e27c14671db11,471.6711309624172
1a4a64788e42e62aebaf976e118e4312f271be20,528.1062779826162
53c0a7d0d86fd533212fc581cf32c5cccadc294a,311.52335641624217
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,488.6166397423849
fb888df8e882e6c0d8422fbd16748fe087fba56a,347.1190433335389
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,486.7457345578222
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,317.95357864396783
d920d310fa85f5d607cddd3f366d1fb4901372da,500.06306829587896
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,437.15944046945583
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,298.97151280645676
ba01e15e5a2f24d0dd9b724618655a329ad61213,464.08395832638087
dbeac2f05498472ec708163898309999efef03f2,374.11803342499684
31782322f561ad5f596f6ae148c8204fad23705f,309.2515569947477
bfd9561d59f723b856dbcc1ce674e11bba238a99,283.6633523176424
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,509.329759086795
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,475.9743898833593
825b9a5eb0d8725082051b41e082aed01dc9be7e,481.8594992700174
67d77c90ad21e26bfc94677547f6910b01dc1d32,534.4470886419867
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,289.5058012981715
74271d115ce6ed32aa2aa834385200a606c62bce,410.3443766375153
6efd349903f7b391b6f920cc76de7b507258a8c9,478.06796950715955
e85ffa10d21d03b9b4e925b5808dde341be4a62e,311.5292016182823
c0934de7b64b1ea909ce77c97580606e18936874,531.1610609898851
f81906feca10f1eeb5153e9f662a06040dc795c9,528.5666824593227
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,462.50104927543737
2ad02e38865830766bb87531dcb154852364eb39,527.8735575748009
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,320.27036868104483
f986cc713f62755c8e4e47a388f9775fe2f46b40,463.54422689222304
143481c553f2f07d71a7b02d4364cf716eb213c3,534.4133960626004
7c2c0ca131808098924fa3305efe67029c95e527,464.7568654183083
862074b9b6dcb5e90476279725b9d0aa991f1e86,451.25479520764975
a5873b09206a34e65ff84c5d12d27998701220b4,426.05520621890787
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,469.9507631393221
cd532929efcd6be773ba62fc83c631a77eb24e94,556.3610166922225
64a70bc39c408304ecb8e572765315a3896ff833,458.1113956051094
5573caf7f47589820461e64565f85c11bf9f122b,473.03319767650714
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,517.2977824057878
e7f989fad23aa525007003e7d1382ae56c9947f5,503.87183475993686
44b8f6f734d554fec0da2e60da8d27868798c802,457.3132886988912
ae0ce3518210a23804d30a83c92f5c2da6fe1382,267.0069189337459
34d6082a74330b3f5bc565fc573674afaa03f661,634.7675228133705
d25c087f96c3997d6328b953d4a710d27ef5838a,531.2095097203338
0e916480daf872f3cfd63c9decda513616804b6a,289.0873565929156
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,294.91933524320046
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,509.8965087175554
e447d3f2d58677fd267d7a03f501ef642a1d4e06,446.8070687886778
fbe1950b1a096572f21ea11345473fefcba6c84c,365.125540259521
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,343.52410284950065
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,596.1537887467506
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,278.28999206089554
48bb95f95bf1597bd67366fb50610ada3df98863,455.1937396728488
51ae593280f360e68b5400abcbb0d37f1ecade71,564.1665150679506
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,301.1936251394403
d306f972ccb66cdd4b336af47af14e1bf8240cec,344.89559162442254
8a1a696322f3f7e0861982fbca06cdbb039832d9,351.2524386968598
6058199e6bda1e0af51a1186b65ff76d4fe4035c,542.6923522890738
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,462.9267903702471
31a4df5d818242efa0d50309c9bd5e503d3811fe,483.6978438089268
89c71043264315c4e0eea0f8775363a12dc82061,418.3216400407696
81d76646552b14b85adb5d258e5a135fd7ddb86a,449.8363131881929
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,296.1016980722584
b63eff83ebc02e1bc7a73477edda3b76a05571b6,345.59546951924335
c4a3b96cff4393b06246604527f1a558ad8b66b3,490.1775681090305
dc284de80ad0db4a78bee253f995f0920e340cfa,298.6107862580001
45eab0d008b4971810ca4b2d7b735916d9991a9a,613.8162532585777
982fd0566d5924b506fe1477fda3513984c4c702,563.3079502262306
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,468.6809986371312
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,492.9331400008766
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,283.97840045603243
8cadd025151167286941b7d4f113e0335e046bbb,487.04230295174216
412696b14eed4da0a81260862fbe1855d8fc75a1,346.8230255035243
6629196865947bb489338e3fa1c9f0e56614ee72,520.958749128367
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,409.8993563019802
bff7d200b32aa005540af908fb325a46ca9bb742,453.03639261220854
22a2734a900eec40dd32ef379894cfafe40c63c6,323.77279501980075
edfe4f7961749b29d0bcb06933f1a8710846e116,324.6057728395252
5d42040f9935aff1dabc32c4f5a578148138e1af,493.1446591199481
bd01964e27b0e530ca458b382b07493aeb48a2ef,386.13149894431007
6588cdc7aef843b1775104bc38017bb3f808c7bc,513.6559562063374
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,584.6242786313327
1d705b7b461dfd626645d5df319ab733c1c1ca73,499.1346328452334
106b58912414f794e754883865bf6e4cf68adfbc,454.0205562332341
308f5a51e95317261a7d66fa83feaf3504542cbe,299.6548696993611
973c923e39db780e329a64c6049dc85d9be17978,407.1971231884401
19dd82f8d74cf3f076d24e9985dae14d95a9318a,250.34531401314888
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,449.094821350786
7f9879b40a268318e2a969e73156aa9df7a48c13,516.3402548241074
3060b85e8d3e20b11f4391e64c6f916cede388c5,284.8633956182729
866d7784ed1380003929da44f965aef9339702f9,531.6885295274947
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,446.65993502165924
032ef02de121b7ab5f2ee4ffab719f464050f862,344.76286436984924
68040110ffe6ecacbbff5e21086c8c416132a22c,289.05072777776456
f66562b958e6349449b87fea0a01fab214f6ec8b,427.0124601960928
beefc7a89a2d9882e5983d80e356f8b7c23994f7,457.0336758606162
82d7709a8445664e93038482fbfee478e8a40273,457.87961224655044
e3929d32c498f8e45ae326017cf7c60308880d94,574.2889859828948
9da35674034a0a1373298436fdfb2f1d840a6da2,428.25477969301437
6d980e58439452168c46e569c5671e7820d0800b,351.94100978579274
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,419.6020013628237
2f8e05c2d702db25093589b14295ab88abf009e0,340.40544640796196
407861b22074fd4b864404e8ef0942947c9ec7d7,328.37058275444724
d426e04457c4fc8b4068a7da6805a7ab8e07224d,469.64174420419187
70aa6679bdb9627324f6626534a7709cdcbdb0f8,344.200012933802
f5c04dc290d6706af8214800e25be19129dc9f7b,477.7882007274068
cd20ace0b8fb57cecb028764042f1c7851d39507,474.88695560605936
eb5f0ef501357740c2ac626bf1ce233475aa47af,535.6489220104108
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,283.4206373477956
383f9cdf1c3d46a2cd312345792cf74f15e4b746,550.6570619171752
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,304.1518871200548
fe23ba819708fa369addcf9e6dcc7657cab3a96a,523.4218011401355
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,525.8615639345578
c4e415962974bee4963519523194e05c3638dd39,286.36970105233513
d50835b7ccba559c85daac789b52a4dd31e98eb9,305.6723281525585
b0e8139fa43e8c764878dcd69f3548d74353d838,447.5580349485474
e023d054a9a69d221946660afd3b8cabfcd05230,324.64240165467623
9284a89fdbdd88fe9877dad42e9984e7e2484e20,465.71981713454454
f4c4cee74ce9ede036564ef9b80aba39c768e126,434.8961498354763
b1b16d232ac65293996ef45fcac75a0fca3e7325,352.6718630928207
b8fb9eb73a9f599896d49678bdab39e07479b2ba,417.5088215815055
c04b0546f83b9eb90d11ca7597181b9ef956a80a,302.4737637211484
bee771ff249f080561ad1b67c3a0050a3ab89b32,498.7512695831633
b1cb99c8b63b442384c0af490ca27366e5a91489,268.03327063390464
809ec35d37a181001a42e6340709505e78a2c577,548.2637801434248
67da0b704f0c6cc6037509ab516aaaf58fd950b0,471.5063685517306
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,521.8872517053519
4617bca8992d06315c5592eb69d2493ac7ddf543,211.67393017915367
60290f6053f0e9a625bc9d2f699ca507e8985292,486.33480058425795
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,469.8026768384739
89d16717c0a898a0955477e778e309036aa6e584,302.2383425168043
151d112bc6f05c1069b4b743f73f92a08826741e,310.0500145291339
a90416a3b247048aaff99c5f2f88a45e2dc20046,361.5053674702284
4dff8608a5941c894c2f71aae910da722b5b2b2d,500.05800528802433
67833093fd0fde740199378acf55c33de750736f,474.6180417317747
23c6b7ea47102c0ba28ac805a03304d515494ecd,512.2650419380738
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,348.34000380747136
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,482.73861118411185
68b155dada9a40aafaaa7714e063a432dd8275d6,404.87727252148926
bd21086734939a7c2bc239854d12d7b8b2009fd6,268.37255176608335
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,585.3396583240643
04df4468d9913083f7984969a8b2892f210b4193,371.29057905240626
cc2a0d12abf9b0917d668bec85e91fafddac7c45,453.32842755870485
3c5e07f1980f7cd16cd801e5f1b4f02825274201,326.43652359930337
e9b1849607e9d8ab47b7fc39be369805313dda59,433.7138879378008
f4908c99ff49fb68410ac0d479e7def865dbff16,273.49826145308487
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,275.18843122564317
8919315667eed33ef7df11b0dcfc40d6d69163b8,302.87197038301065
0adec45c06749fe632ed2304c345b14418d15871,279.8435991799937
95a22a438d6ae5aae37830d6a7fc74e75fc981af,460.3836463843417
27584421ac81833fb4ccf564a6fcdd4ac2b698be,535.4991339481021
e720fd525ae844a709b93fdb28f7914c48d8160d,536.7402422258282
24fa503c4c1225e71a37fe92b354c626e099cbb6,415.81108805601616
6af857c10637e8e60ee8723080d306cf45181a2f,512.7369586986507
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,257.1013822372622
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,475.62189321430674
fe61cad7894d78b02178a3eb5ec99ffdb5351160,318.5101576841508
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,328.5780231078867
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,447.4434979851003
3a9507cc35b592af5172dd8ebb28cc89827e3f68,412.17609842737744
132375a118767bda43cef7d17fb9ee7e3910fda6,291.09403897266816
551f1885fa0f60bb05f612a39cafe53130ac961e,504.0596178919538
399626499b7dfe518b8a4a57b801dae132f325db,274.2797587786392
cc3750ac71c85cc688659b3eb20dc112738eb623,593.3586758415381
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,417.1823971054414
9c87e30e40e82eba487a7fb0b594eb881db74389,408.2364994783553
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,272.4707756850626
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,469.2488354203539
f3931aca05bc6c99fe0c03619fc54098c0c515ef,322.1251788658475
16f6526457cc7d849c2a9829efa0e021c78353f0,455.2509884297312
74b0cbfbe74747c9780b564db3e624d3c19878a2,437.32655938938575
fc67a6d22a9d1beadaf42cd714789d5749800b19,425.42325287850906
d0c7acbad13d292e637f23633da232e29186e20c,423.4737010327704
b921a4ac834cc1109c06e7c1de9439c0daf16e06,535.8449142093074
e31ee5529458da77ca3239ca06f64465e737e454,458.18563083345964
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,321.92338244542145
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,465.6089572245127
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,575.1239996220769
b095a86f58a41adaf4197caac4b38de0a96a4058,283.4938949780977
05a25962f9f30d8544842ec3d79244e99d11017b,500.9343968082521
458f801c533d802e3655e9bbced52ee22826f197,582.5083432939201
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,422.5906675752247
293ffd1359a352518d31928214161b644128851e,526.7628140540866
95068b8d72613d8b51b22243060dd50a498e4dbf,506.0974003168572
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,453.7979994867797
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,414.11950379627115
758e005c28f680380e79d7935f29ce42c3b49dfe,496.8126361722948
881348d182c96239cf7f78a13cefa5adb47fb752,262.5873373369499
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,507.7594205486213
88bf2ee39f502979c06148c8ed9ad29b2df033a0,263.07244913963865
52a23c1eb5ea201859a91a6cb70114032878f7da,414.3820019773722
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,526.6749508119565
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,279.8009790248036
6dccb96a95dd55aeed519fcfaf84d26493df68fe,288.36215668883165
ec12ea01cda3dcf0c6271ea7140c656f4774264b,479.2029178593569
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,575.9836674241669
c62671ce23840752f47d376866a2f2e0bb5a8248,301.8604190922411
131010225a14ea18fa1748a59efd6413fc0eb338,428.40321992557114
a2b095e8fed2a3edb2a751b5e1e71336757e278d,521.7588305274768
766e70bac5c7e88381749ba3f140e03132b0858e,397.55135165254325
92f75ecf86b6e027c977162cc4297db8d280b2be,423.84984665190507
a2b2a641336472d368c2c4b2253e9455fd58d688,284.1437478473125
a3af6be26868494212d438ddc80ba11e55d7261c,521.5025867991925
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,319.3708945101158
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,294.90102083562493
defb13732108dd8d257e70b84e439d9020576209,470.74577454944273
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,290.5718101371077
8120c2970d5087725caa5d3d87fcfb24155d181b,403.0340150003524
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,523.356244447871
95ced045710caddbab17dd0552eed9f15d76b4b8,589.9240206058874
629fba23b8937cd3f4ae214255cc9b01b601dc9d,302.31758201721505
17cafdecd37633480065ba97838ed940156e0a07,513.4903815053927
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,328.44384038474936
39342260b5d0b77e66491fa443ba490d843c00f9,280.2754400957044
95dbcd144e591c2694acc9bc942726784469d0f8,303.9261323590398
5f553236d725160fdbff443604199b293f1f44ce,510.1151790446594
869b7dfefe247dfa859db744c33c2678411dd945,491.97353297417266
4f718d14fd2f4506b47f244ff6ba9989cf256207,335.5416192988828
c910640a6e6c25b259dfcc4990f2899245e988ca,448.97473090218557
c9210ff822feac437edffb18dda200a8f3ea1a59,483.2515366815771
e18348afecf00cc3d88f3ba48351ce1843f220a0,533.9663065984425
5954217e13179b6043acc782e102668a2612a8e4,493.62840251840635
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,493.51189802477137
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,495.30568863422815
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,252.19649171137726
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,242.2258701206261
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,485.2307681045232
a7275f430267de859f35ff4b68e4a276e5be7279,470.59342908836675
5d8539ebe86a27c576d5f46bcba6ba71031a0143,305.4282589839679
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,484.0188084297954
870a45c11058f7dfab6d067039447ce546c208b4,339.46374327181803
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,459.38065586556684
812dad3abf68e537e7a5f58627c83daea4375233,455.73600772854286
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,289.974183042918
8b9fea02641babf2396079c6edfed9abb45117bf,466.22713637243606
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,327.1515911102382
d8788a6c3e384b392b77f519451fed79c34453a2,572.3558930385678
1e6d53083bfb60a532c211edc06a3b3122eaa340,467.7993804149393
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,273.9263136327697
1db27ec90efad017f1e8e8998389d75f98149663,423.3236508103673
ee22b8c134e9178600d57236685e0822b2034601,548.6205049445136
b03c5ebab160571176fd665bad3b559d23d28f4d,560.7399484126383
018c21da2ea1df6cc5d00ce480c48672c234ddb5,512.819248321411
5a71e57629eb2d9b1281fa0acf78fc410f82233a,411.6364288716835
63add5acaf261ef36ff419c5cf3301d8b1a91b06,468.6969523067969
5b7f5fb34de0f846635830319871e2bdd06857b1,452.82357738260066
e074b29573906c0b39248900a4d73df3a44cb72f,460.420188007241
b531258b394067bfd55762aecedc84154e145dbd,259.48012309875355
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,504.5893763354479
6581d33040854c49896098641bd48cca28d0bfb1,507.0663797163187
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,545.2007823157197
07333b87f6d8b5cf5c7022761b649115d184b038,285.45537520238713
9f92a391a271d11a1530427da3a2cfec21c57679,301.7755261888865
e5129f4e0fead85906b2b0ef48b253420c85060e,445.83474604072745
e6a92b275fb840ad324abb74e09a4d3517e7785a,332.434607600327
64a758225c8fee36cfc6a33f8ce52435bee3f22b,504.72631908017104
7866c1a752ede108330f59479ba22bbe27e24959,458.0591060892439
e2d2423c2aa3c3191363bccba383a85740b6003a,541.7015103234052
e26a4055e714830a051bbd4118cb4e10cfe613f9,478.45435459587884
a2a35215a2bacc65b551efa3a17f34c5566ba27b,424.3300527466747
9e53b4840e7a00693adbb1eb46654e76c8309a61,520.9723558908286
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,293.15054496315184
4665254e0bacb0ecb8a006903b69fa80b51490d5,468.7092398747732
64a6357ce0328ec2be2d70104169f3b044bc3e98,327.6185959026055
166fb0fa70c428f172f3fcb85eddff4b3ca33545,539.4157076275544
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,257.2222573515986
766c88ba88b04bd663ed05616d542db453b12cd5,290.8791428103856
16ba4511e82380eebd8917142d36a7f2ca28afd9,467.86984349551915
d03bea3b98a10800cf21885099655d78156b34c9,301.01818847294777
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,331.910992107098
b9ceb5058547f7ba48f2fc6323c2dad311e83349,327.62571424404393
1605b2665d898bf88f2d12046ffc219fc98011dd,319.7822303438637
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,381.47878031205624
2b40888cb9a0fa0aca9642febd79836b4a71723b,293.2499610783608
3783d0f562e9914300b98214cbf59c47df628116,440.63499398284165
6259df3d2eb137841e632a56f2f7cca3e3ff4172,468.11120242301786
89b4c8805837e713f9a730c673c222d2fe78bd69,399.63054214821574
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,539.9700931391086
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,412.89618716943033
c90b14063cc4b109019cacd40eba1359439a23a8,442.0595730250397
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,254.7543243825525
49412082f17170a1b1a7a0f4811fc3f84cab68d7,451.4429863870612
9f8d3b5c8003823b00814d8650478f4a4123310e,528.6174284611543
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,335.60357012329706
973f904d79c6d3556de58dd6a26972c4d1f519ac,445.7739769948058
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,497.3082248101432
236ccca2305d258085cfccd31359d025e8c2ef03,515.3324183375905
6e6e61a418676943dab9187c8c0a7c7608796ef3,243.75705877675264
00a65504314fd5a7c062943e9b5f2a282c43c96b,353.6654284431793
35c68cb7b68131dd4395dbaaceafc098adb26efe,498.662926620373
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,473.6567783409665
39f3b003b013995457d88d0f976e589375ea381c,613.7356602114096
be2efc5d7aac68e406e259efd6a1383b0535d030,553.0489497995659
05654f1872402567f29cb0dbd2b6a67ca962ba20,407.04659876861416
01ef84ddbd815b848e2791e31d1e1fb530af0800,473.95169604776925
c617565d917710c71fc918bbd53a980d54c98b01,302.99779130571653
0347f75702f7a58defa7830fd2160be814ee63d7,444.42361901255305
e9f4a7e0f743c19594d064f493acc7da5705cb97,520.4867038730631
cbc361742d9f5471b72c408c86a163a3a0babdde,439.41282678864627
51a5c6236ca8dc5f31f3a163b32f27117200f21d,304.99860874264454
1d2002450bef0d038cfff583a8a45c1152adff4f,487.8778600472204
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,418.9965943867233
b935e46f14ef9cabe4855d768f80a882afc5bbf3,505.726456318056
dd89be9611dd1e70f883c325c3de4bfd4beddd54,571.7963022193763
7a6f4434324d90047db1434d2218b125200749d1,456.38517576407526
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,534.5136806447646
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,495.2565821448868
b87878311a2b2974047b44213c352effc62b8ba2,309.82425976811885
53758d4e489f33ad1709258781c0db4fab9b5803,511.35455294059955
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,317.3474634614121
4d1782421e1635415765058a400cbf70e2efc504,526.7369404816114
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,486.1920318319899
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,303.21107686119615
09985e3d85e82b3a084a6854d96f6eaaab8d8273,452.8754404048066
16d75e63608ef1837ee0170830e58cb7d368a3a0,352.16676454680777
52e6e0e10f90361c2ff44016e514330a60be586e,487.2593420114067
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,529.4131790194253
4496d0d42a729a789643e669e0f73b068777f1d7,463.4152468447883
0e62088a0bd61cefe0756a63c5af7132651e9eea,461.8957273804785
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,489.0782933524049
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,440.82240822314606
c16dc22c158d28ef77c69463309bd08d7c5b6736,486.05443261904384
62f07fb05c1335d56823a296968f0052ef393852,511.44440946911755
c921879f4f48c0cc5ba092b03e62973976c85a17,513.3221074143114
47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,345.5475338982044
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,559.1294182346347
fee103a972b59d0ccba0feb8675a40a245112360,414.6831700837932
49aafbfd3dc45435f5e1755a2e0723967d683a6c,536.0704079312928
cb4d8a04111bde60ff9e4f196f92717262918824,223.83147668020777
7c3a4910d03e83a50d81e96e6707d17f85205a9d,348.97772833823734
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,562.7876171251787
65b711ff6055c05fb83d01e46da49803d9dab58f,492.6860202828685
a6edeceb9d45fdd9f131984206250b116b0b94db,474.17252033613556
6cef00b0aa918bae22743dc4934c2d853e005135,298.64789702533113
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,458.69834515679105
0f73a216f0e2a2af8814d6faa530648df17cfe37,501.998336027356
eca7b9fb647b11d556338ead147b829adeaee4b5,435.3652292606748
44881e8cfb00fdf360956e521c2250fba8d09d44,312.56703965948924
e5c708d08a060f7451495235140f8ed5fc6c65e2,343.6171303559424
9d86872c99e4afc37f1c6b01357a3128f947cd87,441.9324276885092
34e428fff9d5931c622b15ee18951f781dbc571b,443.26927289698597
6b10ac235069fa3fa257149b095e113710721781,386.93560377591024
6dd3df00297de5fc127deb03d1cb76ab9385d496,418.72219321894
f578deabf3afe98992b136729474b1ed461bd6a3,552.2989441165349
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,491.1243315575354
